repeat,outer_fold,feature_set,model,n_train,n_test,roc_auc,average_precision,brier,balanced_accuracy,best_params,subject_ids_test
6,5,A_raw_lr,xgboost,89,22,0.7294117647058824,0.8631557504394874,0.1864399462938308,0.723529411764706,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0010;sub-0011;sub-0012;sub-0028;sub-0032;sub-0040;sub-0041;sub-0045;sub-0051;sub-0053;sub-0072;sub-0073;sub-0078;sub-0084;sub-0086;sub-0088;sub-0089;sub-0090;sub-0092;sub-0096;sub-0106;sub-0115
6,1,B_sum_mean_ai,lr_en,88,23,0.6568627450980392,0.8656641632025265,0.2120116860320225,0.6568627450980392,"{""model__C"": 0.1, ""model__l1_ratio"": 0.9}",sub-0001;sub-0004;sub-0006;sub-0007;sub-0008;sub-0009;sub-0015;sub-0016;sub-0026;sub-0030;sub-0033;sub-0036;sub-0038;sub-0060;sub-0069;sub-0071;sub-0077;sub-0081;sub-0091;sub-0093;sub-0094;sub-0108;sub-0111
6,2,B_sum_mean_ai,lr_en,89,22,0.6979166666666667,0.9044951758767548,0.2289342966878452,0.71875,"{""model__C"": 0.1, ""model__l1_ratio"": 0.9}",sub-0002;sub-0003;sub-0013;sub-0019;sub-0022;sub-0025;sub-0046;sub-0052;sub-0054;sub-0055;sub-0058;sub-0061;sub-0066;sub-0067;sub-0070;sub-0079;sub-0080;sub-0095;sub-0098;sub-0102;sub-0103;sub-0104
6,3,B_sum_mean_ai,lr_en,89,22,0.9294117647058824,0.981888544891641,0.170327849996102,0.9117647058823528,"{""model__C"": 0.1, ""model__l1_ratio"": 0.5}",sub-0014;sub-0017;sub-0018;sub-0020;sub-0024;sub-0035;sub-0039;sub-0042;sub-0044;sub-0047;sub-0048;sub-0059;sub-0068;sub-0074;sub-0076;sub-0082;sub-0085;sub-0100;sub-0101;sub-0105;sub-0110;sub-0114
6,4,B_sum_mean_ai,lr_en,89,22,0.6823529411764706,0.8979673200693963,0.2327098947162476,0.5352941176470588,"{""model__C"": 0.1, ""model__l1_ratio"": 0.5}",sub-0005;sub-0021;sub-0023;sub-0027;sub-0029;sub-0031;sub-0034;sub-0037;sub-0043;sub-0049;sub-0050;sub-0056;sub-0062;sub-0064;sub-0075;sub-0087;sub-0097;sub-0099;sub-0107;sub-0109;sub-0112;sub-0113
6,5,B_sum_mean_ai,lr_en,89,22,0.7764705882352941,0.8921475343188146,0.209247983332287,0.7529411764705882,"{""model__C"": 0.1, ""model__l1_ratio"": 0.5}",sub-0010;sub-0011;sub-0012;sub-0028;sub-0032;sub-0040;sub-0041;sub-0045;sub-0051;sub-0053;sub-0072;sub-0073;sub-0078;sub-0084;sub-0086;sub-0088;sub-0089;sub-0090;sub-0092;sub-0096;sub-0106;sub-0115
6,1,B_sum_mean_ai,random_forest,88,23,0.6666666666666666,0.873167164994701,0.2042357425377654,0.5196078431372549,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500}",sub-0001;sub-0004;sub-0006;sub-0007;sub-0008;sub-0009;sub-0015;sub-0016;sub-0026;sub-0030;sub-0033;sub-0036;sub-0038;sub-0060;sub-0069;sub-0071;sub-0077;sub-0081;sub-0091;sub-0093;sub-0094;sub-0108;sub-0111
6,2,B_sum_mean_ai,random_forest,89,22,0.6979166666666667,0.8912047884498542,0.1870625858766792,0.46875,"{""model__max_depth"": null, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500}",sub-0002;sub-0003;sub-0013;sub-0019;sub-0022;sub-0025;sub-0046;sub-0052;sub-0054;sub-0055;sub-0058;sub-0061;sub-0066;sub-0067;sub-0070;sub-0079;sub-0080;sub-0095;sub-0098;sub-0102;sub-0103;sub-0104
6,3,B_sum_mean_ai,random_forest,89,22,0.8117647058823529,0.9524408693958868,0.1387673135997288,0.5411764705882353,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500}",sub-0014;sub-0017;sub-0018;sub-0020;sub-0024;sub-0035;sub-0039;sub-0042;sub-0044;sub-0047;sub-0048;sub-0059;sub-0068;sub-0074;sub-0076;sub-0082;sub-0085;sub-0100;sub-0101;sub-0105;sub-0110;sub-0114
6,4,B_sum_mean_ai,random_forest,89,22,0.6,0.8885190276649029,0.2296829045239762,0.6235294117647059,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",sub-0005;sub-0021;sub-0023;sub-0027;sub-0029;sub-0031;sub-0034;sub-0037;sub-0043;sub-0049;sub-0050;sub-0056;sub-0062;sub-0064;sub-0075;sub-0087;sub-0097;sub-0099;sub-0107;sub-0109;sub-0112;sub-0113
6,5,B_sum_mean_ai,random_forest,89,22,0.7294117647058823,0.8889949525170796,0.1739959287700866,0.6823529411764706,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 200}",sub-0010;sub-0011;sub-0012;sub-0028;sub-0032;sub-0040;sub-0041;sub-0045;sub-0051;sub-0053;sub-0072;sub-0073;sub-0078;sub-0084;sub-0086;sub-0088;sub-0089;sub-0090;sub-0092;sub-0096;sub-0106;sub-0115
6,1,B_sum_mean_ai,xgboost,88,23,0.6274509803921569,0.8335313106529643,0.2235690057277679,0.5196078431372549,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0001;sub-0004;sub-0006;sub-0007;sub-0008;sub-0009;sub-0015;sub-0016;sub-0026;sub-0030;sub-0033;sub-0036;sub-0038;sub-0060;sub-0069;sub-0071;sub-0077;sub-0081;sub-0091;sub-0093;sub-0094;sub-0108;sub-0111
6,2,B_sum_mean_ai,xgboost,89,22,0.7083333333333334,0.9057486631016044,0.2004820704460144,0.59375,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0002;sub-0003;sub-0013;sub-0019;sub-0022;sub-0025;sub-0046;sub-0052;sub-0054;sub-0055;sub-0058;sub-0061;sub-0066;sub-0067;sub-0070;sub-0079;sub-0080;sub-0095;sub-0098;sub-0102;sub-0103;sub-0104
6,3,B_sum_mean_ai,xgboost,89,22,0.8,0.9497962821492234,0.1519015878438949,0.7117647058823529,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0014;sub-0017;sub-0018;sub-0020;sub-0024;sub-0035;sub-0039;sub-0042;sub-0044;sub-0047;sub-0048;sub-0059;sub-0068;sub-0074;sub-0076;sub-0082;sub-0085;sub-0100;sub-0101;sub-0105;sub-0110;sub-0114
6,4,B_sum_mean_ai,xgboost,89,22,0.6294117647058823,0.8906465810035288,0.2592927515506744,0.5941176470588235,"{""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",sub-0005;sub-0021;sub-0023;sub-0027;sub-0029;sub-0031;sub-0034;sub-0037;sub-0043;sub-0049;sub-0050;sub-0056;sub-0062;sub-0064;sub-0075;sub-0087;sub-0097;sub-0099;sub-0107;sub-0109;sub-0112;sub-0113
6,5,B_sum_mean_ai,xgboost,89,22,0.7294117647058824,0.8781675446308481,0.1821411103010177,0.6529411764705882,"{""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",sub-0010;sub-0011;sub-0012;sub-0028;sub-0032;sub-0040;sub-0041;sub-0045;sub-0051;sub-0053;sub-0072;sub-0073;sub-0078;sub-0084;sub-0086;sub-0088;sub-0089;sub-0090;sub-0092;sub-0096;sub-0106;sub-0115
6,1,C_ai_only,lr_en,88,23,0.5,0.7391304347826086,0.2548212163388632,0.5,"{""model__C"": 0.01, ""model__l1_ratio"": 0.1}",sub-0001;sub-0004;sub-0006;sub-0007;sub-0008;sub-0009;sub-0015;sub-0016;sub-0026;sub-0030;sub-0033;sub-0036;sub-0038;sub-0060;sub-0069;sub-0071;sub-0077;sub-0081;sub-0091;sub-0093;sub-0094;sub-0108;sub-0111
6,2,C_ai_only,lr_en,89,22,0.5,0.7272727272727273,0.2492191942518485,0.5,"{""model__C"": 0.01, ""model__l1_ratio"": 0.1}",sub-0002;sub-0003;sub-0013;sub-0019;sub-0022;sub-0025;sub-0046;sub-0052;sub-0054;sub-0055;sub-0058;sub-0061;sub-0066;sub-0067;sub-0070;sub-0079;sub-0080;sub-0095;sub-0098;sub-0102;sub-0103;sub-0104
6,3,C_ai_only,lr_en,89,22,0.5,0.7727272727272727,0.2483990409732284,0.5,"{""model__C"": 0.01, ""model__l1_ratio"": 0.1}",sub-0014;sub-0017;sub-0018;sub-0020;sub-0024;sub-0035;sub-0039;sub-0042;sub-0044;sub-0047;sub-0048;sub-0059;sub-0068;sub-0074;sub-0076;sub-0082;sub-0085;sub-0100;sub-0101;sub-0105;sub-0110;sub-0114
6,4,C_ai_only,lr_en,89,22,0.3882352941176471,0.7319165182942271,0.3673390095645146,0.4352941176470588,"{""model__C"": 10.0, ""model__l1_ratio"": 0.1}",sub-0005;sub-0021;sub-0023;sub-0027;sub-0029;sub-0031;sub-0034;sub-0037;sub-0043;sub-0049;sub-0050;sub-0056;sub-0062;sub-0064;sub-0075;sub-0087;sub-0097;sub-0099;sub-0107;sub-0109;sub-0112;sub-0113
6,5,C_ai_only,lr_en,89,22,0.5,0.7727272727272727,0.2439821600146575,0.5,"{""model__C"": 0.01, ""model__l1_ratio"": 0.1}",sub-0010;sub-0011;sub-0012;sub-0028;sub-0032;sub-0040;sub-0041;sub-0045;sub-0051;sub-0053;sub-0072;sub-0073;sub-0078;sub-0084;sub-0086;sub-0088;sub-0089;sub-0090;sub-0092;sub-0096;sub-0106;sub-0115
6,1,C_ai_only,random_forest,88,23,0.7352941176470588,0.8898640165978816,0.1997839649745695,0.6862745098039216,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 200}",sub-0001;sub-0004;sub-0006;sub-0007;sub-0008;sub-0009;sub-0015;sub-0016;sub-0026;sub-0030;sub-0033;sub-0036;sub-0038;sub-0060;sub-0069;sub-0071;sub-0077;sub-0081;sub-0091;sub-0093;sub-0094;sub-0108;sub-0111
6,2,C_ai_only,random_forest,89,22,0.59375,0.8218290647905587,0.2109920601958745,0.5520833333333334,"{""model__max_depth"": 5, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500}",sub-0002;sub-0003;sub-0013;sub-0019;sub-0022;sub-0025;sub-0046;sub-0052;sub-0054;sub-0055;sub-0058;sub-0061;sub-0066;sub-0067;sub-0070;sub-0079;sub-0080;sub-0095;sub-0098;sub-0102;sub-0103;sub-0104
6,3,C_ai_only,random_forest,89,22,0.7647058823529411,0.9360207173287668,0.1637695209988197,0.5823529411764705,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 200}",sub-0014;sub-0017;sub-0018;sub-0020;sub-0024;sub-0035;sub-0039;sub-0042;sub-0044;sub-0047;sub-0048;sub-0059;sub-0068;sub-0074;sub-0076;sub-0082;sub-0085;sub-0100;sub-0101;sub-0105;sub-0110;sub-0114
6,4,C_ai_only,random_forest,89,22,0.5294117647058824,0.802149033457083,0.2478942279479455,0.5235294117647059,"{""model__max_depth"": 5, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500}",sub-0005;sub-0021;sub-0023;sub-0027;sub-0029;sub-0031;sub-0034;sub-0037;sub-0043;sub-0049;sub-0050;sub-0056;sub-0062;sub-0064;sub-0075;sub-0087;sub-0097;sub-0099;sub-0107;sub-0109;sub-0112;sub-0113
6,5,C_ai_only,random_forest,89,22,0.9058823529411764,0.972228437298552,0.1478744541729846,0.7529411764705882,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",sub-0010;sub-0011;sub-0012;sub-0028;sub-0032;sub-0040;sub-0041;sub-0045;sub-0051;sub-0053;sub-0072;sub-0073;sub-0078;sub-0084;sub-0086;sub-0088;sub-0089;sub-0090;sub-0092;sub-0096;sub-0106;sub-0115
6,1,C_ai_only,xgboost,88,23,0.6764705882352942,0.8466085552195828,0.2072253376245498,0.6568627450980392,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0001;sub-0004;sub-0006;sub-0007;sub-0008;sub-0009;sub-0015;sub-0016;sub-0026;sub-0030;sub-0033;sub-0036;sub-0038;sub-0060;sub-0069;sub-0071;sub-0077;sub-0081;sub-0091;sub-0093;sub-0094;sub-0108;sub-0111
6,2,C_ai_only,xgboost,89,22,0.5,0.7978100484074749,0.2583774030208587,0.4791666666666666,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",sub-0002;sub-0003;sub-0013;sub-0019;sub-0022;sub-0025;sub-0046;sub-0052;sub-0054;sub-0055;sub-0058;sub-0061;sub-0066;sub-0067;sub-0070;sub-0079;sub-0080;sub-0095;sub-0098;sub-0102;sub-0103;sub-0104
6,3,C_ai_only,xgboost,89,22,0.6705882352941177,0.9086095148401652,0.218111366033554,0.5529411764705883,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",sub-0014;sub-0017;sub-0018;sub-0020;sub-0024;sub-0035;sub-0039;sub-0042;sub-0044;sub-0047;sub-0048;sub-0059;sub-0068;sub-0074;sub-0076;sub-0082;sub-0085;sub-0100;sub-0101;sub-0105;sub-0110;sub-0114
6,4,C_ai_only,xgboost,89,22,0.5,0.7889690761594785,0.2841261327266693,0.4941176470588235,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",sub-0005;sub-0021;sub-0023;sub-0027;sub-0029;sub-0031;sub-0034;sub-0037;sub-0043;sub-0049;sub-0050;sub-0056;sub-0062;sub-0064;sub-0075;sub-0087;sub-0097;sub-0099;sub-0107;sub-0109;sub-0112;sub-0113
6,5,C_ai_only,xgboost,89,22,0.7647058823529411,0.9346002037178508,0.1943971067667007,0.6235294117647059,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",sub-0010;sub-0011;sub-0012;sub-0028;sub-0032;sub-0040;sub-0041;sub-0045;sub-0051;sub-0053;sub-0072;sub-0073;sub-0078;sub-0084;sub-0086;sub-0088;sub-0089;sub-0090;sub-0092;sub-0096;sub-0106;sub-0115
6,1,D_diff_only,lr_en,88,23,0.5,0.7391304347826086,0.2551739234790776,0.5,"{""model__C"": 0.01, ""model__l1_ratio"": 0.1}",sub-0001;sub-0004;sub-0006;sub-0007;sub-0008;sub-0009;sub-0015;sub-0016;sub-0026;sub-0030;sub-0033;sub-0036;sub-0038;sub-0060;sub-0069;sub-0071;sub-0077;sub-0081;sub-0091;sub-0093;sub-0094;sub-0108;sub-0111
6,2,D_diff_only,lr_en,89,22,0.5,0.7272727272727273,0.2493062759681057,0.5,"{""model__C"": 0.01, ""model__l1_ratio"": 0.1}",sub-0002;sub-0003;sub-0013;sub-0019;sub-0022;sub-0025;sub-0046;sub-0052;sub-0054;sub-0055;sub-0058;sub-0061;sub-0066;sub-0067;sub-0070;sub-0079;sub-0080;sub-0095;sub-0098;sub-0102;sub-0103;sub-0104
6,3,D_diff_only,lr_en,89,22,0.5,0.7727272727272727,0.2462008095280657,0.5,"{""model__C"": 0.01, ""model__l1_ratio"": 0.5}",sub-0014;sub-0017;sub-0018;sub-0020;sub-0024;sub-0035;sub-0039;sub-0042;sub-0044;sub-0047;sub-0048;sub-0059;sub-0068;sub-0074;sub-0076;sub-0082;sub-0085;sub-0100;sub-0101;sub-0105;sub-0110;sub-0114
6,4,D_diff_only,lr_en,89,22,0.4588235294117647,0.7912168380093165,0.3182185107911487,0.4941176470588235,"{""model__C"": 10.0, ""model__l1_ratio"": 0.9}",sub-0005;sub-0021;sub-0023;sub-0027;sub-0029;sub-0031;sub-0034;sub-0037;sub-0043;sub-0049;sub-0050;sub-0056;sub-0062;sub-0064;sub-0075;sub-0087;sub-0097;sub-0099;sub-0107;sub-0109;sub-0112;sub-0113
6,5,D_diff_only,lr_en,89,22,0.5,0.7727272727272727,0.2475953316207544,0.5,"{""model__C"": 0.01, ""model__l1_ratio"": 0.1}",sub-0010;sub-0011;sub-0012;sub-0028;sub-0032;sub-0040;sub-0041;sub-0045;sub-0051;sub-0053;sub-0072;sub-0073;sub-0078;sub-0084;sub-0086;sub-0088;sub-0089;sub-0090;sub-0092;sub-0096;sub-0106;sub-0115
6,1,D_diff_only,random_forest,88,23,0.6372549019607844,0.8222971114376418,0.2206601429648008,0.7450980392156863,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 200}",sub-0001;sub-0004;sub-0006;sub-0007;sub-0008;sub-0009;sub-0015;sub-0016;sub-0026;sub-0030;sub-0033;sub-0036;sub-0038;sub-0060;sub-0069;sub-0071;sub-0077;sub-0081;sub-0091;sub-0093;sub-0094;sub-0108;sub-0111
6,2,D_diff_only,random_forest,89,22,0.4270833333333333,0.7525457503882427,0.2488364887242429,0.5520833333333334,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",sub-0002;sub-0003;sub-0013;sub-0019;sub-0022;sub-0025;sub-0046;sub-0052;sub-0054;sub-0055;sub-0058;sub-0061;sub-0066;sub-0067;sub-0070;sub-0079;sub-0080;sub-0095;sub-0098;sub-0102;sub-0103;sub-0104
6,3,D_diff_only,random_forest,89,22,0.7294117647058824,0.918559799485405,0.1588667486209798,0.6,"{""model__max_depth"": 5, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500}",sub-0014;sub-0017;sub-0018;sub-0020;sub-0024;sub-0035;sub-0039;sub-0042;sub-0044;sub-0047;sub-0048;sub-0059;sub-0068;sub-0074;sub-0076;sub-0082;sub-0085;sub-0100;sub-0101;sub-0105;sub-0110;sub-0114
6,4,D_diff_only,random_forest,89,22,0.4352941176470588,0.802827915321086,0.2760031866720825,0.3352941176470588,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",sub-0005;sub-0021;sub-0023;sub-0027;sub-0029;sub-0031;sub-0034;sub-0037;sub-0043;sub-0049;sub-0050;sub-0056;sub-0062;sub-0064;sub-0075;sub-0087;sub-0097;sub-0099;sub-0107;sub-0109;sub-0112;sub-0113
6,5,D_diff_only,random_forest,89,22,0.8705882352941177,0.966501106493822,0.1404181818181818,0.4705882352941176,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",sub-0010;sub-0011;sub-0012;sub-0028;sub-0032;sub-0040;sub-0041;sub-0045;sub-0051;sub-0053;sub-0072;sub-0073;sub-0078;sub-0084;sub-0086;sub-0088;sub-0089;sub-0090;sub-0092;sub-0096;sub-0106;sub-0115
6,1,D_diff_only,xgboost,88,23,0.5882352941176471,0.7958900819126643,0.2232293635606765,0.6029411764705883,"{""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0001;sub-0004;sub-0006;sub-0007;sub-0008;sub-0009;sub-0015;sub-0016;sub-0026;sub-0030;sub-0033;sub-0036;sub-0038;sub-0060;sub-0069;sub-0071;sub-0077;sub-0081;sub-0091;sub-0093;sub-0094;sub-0108;sub-0111
6,2,D_diff_only,xgboost,89,22,0.4895833333333333,0.7865058874733797,0.2728407680988312,0.5104166666666666,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",sub-0002;sub-0003;sub-0013;sub-0019;sub-0022;sub-0025;sub-0046;sub-0052;sub-0054;sub-0055;sub-0058;sub-0061;sub-0066;sub-0067;sub-0070;sub-0079;sub-0080;sub-0095;sub-0098;sub-0102;sub-0103;sub-0104
6,3,D_diff_only,xgboost,89,22,0.6,0.8010001919103176,0.2047959268093109,0.5529411764705883,"{""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",sub-0014;sub-0017;sub-0018;sub-0020;sub-0024;sub-0035;sub-0039;sub-0042;sub-0044;sub-0047;sub-0048;sub-0059;sub-0068;sub-0074;sub-0076;sub-0082;sub-0085;sub-0100;sub-0101;sub-0105;sub-0110;sub-0114
6,4,D_diff_only,xgboost,89,22,0.3941176470588235,0.7773440854254913,0.3106827437877655,0.3352941176470588,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",sub-0005;sub-0021;sub-0023;sub-0027;sub-0029;sub-0031;sub-0034;sub-0037;sub-0043;sub-0049;sub-0050;sub-0056;sub-0062;sub-0064;sub-0075;sub-0087;sub-0097;sub-0099;sub-0107;sub-0109;sub-0112;sub-0113
6,5,D_diff_only,xgboost,89,22,0.6,0.8415592577357284,0.199688971042633,0.6411764705882352,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",sub-0010;sub-0011;sub-0012;sub-0028;sub-0032;sub-0040;sub-0041;sub-0045;sub-0051;sub-0053;sub-0072;sub-0073;sub-0078;sub-0084;sub-0086;sub-0088;sub-0089;sub-0090;sub-0092;sub-0096;sub-0106;sub-0115
6,1,E_ratio_only,lr_en,88,23,0.5,0.7391304347826086,0.2559380085650183,0.5,"{""model__C"": 0.01, ""model__l1_ratio"": 0.1}",sub-0001;sub-0004;sub-0006;sub-0007;sub-0008;sub-0009;sub-0015;sub-0016;sub-0026;sub-0030;sub-0033;sub-0036;sub-0038;sub-0060;sub-0069;sub-0071;sub-0077;sub-0081;sub-0091;sub-0093;sub-0094;sub-0108;sub-0111
6,2,E_ratio_only,lr_en,89,22,0.34375,0.6724421798531706,0.3437307605865502,0.4166666666666666,"{""model__C"": 10.0, ""model__l1_ratio"": 0.1}",sub-0002;sub-0003;sub-0013;sub-0019;sub-0022;sub-0025;sub-0046;sub-0052;sub-0054;sub-0055;sub-0058;sub-0061;sub-0066;sub-0067;sub-0070;sub-0079;sub-0080;sub-0095;sub-0098;sub-0102;sub-0103;sub-0104
6,3,E_ratio_only,lr_en,89,22,0.5,0.7727272727272727,0.2488739405692284,0.5,"{""model__C"": 0.01, ""model__l1_ratio"": 0.1}",sub-0014;sub-0017;sub-0018;sub-0020;sub-0024;sub-0035;sub-0039;sub-0042;sub-0044;sub-0047;sub-0048;sub-0059;sub-0068;sub-0074;sub-0076;sub-0082;sub-0085;sub-0100;sub-0101;sub-0105;sub-0110;sub-0114
6,4,E_ratio_only,lr_en,89,22,0.4470588235294118,0.8038099458969975,0.2968396801164052,0.5647058823529412,"{""model__C"": 10.0, ""model__l1_ratio"": 0.9}",sub-0005;sub-0021;sub-0023;sub-0027;sub-0029;sub-0031;sub-0034;sub-0037;sub-0043;sub-0049;sub-0050;sub-0056;sub-0062;sub-0064;sub-0075;sub-0087;sub-0097;sub-0099;sub-0107;sub-0109;sub-0112;sub-0113
6,5,E_ratio_only,lr_en,89,22,0.5,0.7727272727272727,0.2467140057114829,0.5,"{""model__C"": 0.01, ""model__l1_ratio"": 0.1}",sub-0010;sub-0011;sub-0012;sub-0028;sub-0032;sub-0040;sub-0041;sub-0045;sub-0051;sub-0053;sub-0072;sub-0073;sub-0078;sub-0084;sub-0086;sub-0088;sub-0089;sub-0090;sub-0092;sub-0096;sub-0106;sub-0115
6,1,E_ratio_only,random_forest,88,23,0.7450980392156863,0.9006629062895048,0.1939435030709807,0.6862745098039216,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500}",sub-0001;sub-0004;sub-0006;sub-0007;sub-0008;sub-0009;sub-0015;sub-0016;sub-0026;sub-0030;sub-0033;sub-0036;sub-0038;sub-0060;sub-0069;sub-0071;sub-0077;sub-0081;sub-0091;sub-0093;sub-0094;sub-0108;sub-0111
6,2,E_ratio_only,random_forest,89,22,0.59375,0.8218290647905587,0.209379118925935,0.5520833333333334,"{""model__max_depth"": 5, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500}",sub-0002;sub-0003;sub-0013;sub-0019;sub-0022;sub-0025;sub-0046;sub-0052;sub-0054;sub-0055;sub-0058;sub-0061;sub-0066;sub-0067;sub-0070;sub-0079;sub-0080;sub-0095;sub-0098;sub-0102;sub-0103;sub-0104
6,3,E_ratio_only,random_forest,89,22,0.7529411764705882,0.9314721709117084,0.1672722202048391,0.5823529411764705,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500}",sub-0014;sub-0017;sub-0018;sub-0020;sub-0024;sub-0035;sub-0039;sub-0042;sub-0044;sub-0047;sub-0048;sub-0059;sub-0068;sub-0074;sub-0076;sub-0082;sub-0085;sub-0100;sub-0101;sub-0105;sub-0110;sub-0114
6,4,E_ratio_only,random_forest,89,22,0.5235294117647058,0.8132498463312523,0.2615727272727273,0.4529411764705883,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",sub-0005;sub-0021;sub-0023;sub-0027;sub-0029;sub-0031;sub-0034;sub-0037;sub-0043;sub-0049;sub-0050;sub-0056;sub-0062;sub-0064;sub-0075;sub-0087;sub-0097;sub-0099;sub-0107;sub-0109;sub-0112;sub-0113
6,5,E_ratio_only,random_forest,89,22,0.8941176470588236,0.9695968583511836,0.1454135240196746,0.7823529411764706,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500}",sub-0010;sub-0011;sub-0012;sub-0028;sub-0032;sub-0040;sub-0041;sub-0045;sub-0051;sub-0053;sub-0072;sub-0073;sub-0078;sub-0084;sub-0086;sub-0088;sub-0089;sub-0090;sub-0092;sub-0096;sub-0106;sub-0115
6,1,E_ratio_only,xgboost,88,23,0.7450980392156863,0.880706352796255,0.1988728195428848,0.6568627450980392,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",sub-0001;sub-0004;sub-0006;sub-0007;sub-0008;sub-0009;sub-0015;sub-0016;sub-0026;sub-0030;sub-0033;sub-0036;sub-0038;sub-0060;sub-0069;sub-0071;sub-0077;sub-0081;sub-0091;sub-0093;sub-0094;sub-0108;sub-0111
6,2,E_ratio_only,xgboost,89,22,0.5625,0.8040239988769401,0.2388470619916916,0.4791666666666666,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0002;sub-0003;sub-0013;sub-0019;sub-0022;sub-0025;sub-0046;sub-0052;sub-0054;sub-0055;sub-0058;sub-0061;sub-0066;sub-0067;sub-0070;sub-0079;sub-0080;sub-0095;sub-0098;sub-0102;sub-0103;sub-0104
6,3,E_ratio_only,xgboost,89,22,0.5294117647058822,0.7994017807098303,0.231380745768547,0.5117647058823529,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 300, ""model__subsample"": 0.8}",sub-0014;sub-0017;sub-0018;sub-0020;sub-0024;sub-0035;sub-0039;sub-0042;sub-0044;sub-0047;sub-0048;sub-0059;sub-0068;sub-0074;sub-0076;sub-0082;sub-0085;sub-0100;sub-0101;sub-0105;sub-0110;sub-0114
